Nid,Node UUID,Title,Authorized Name,Author Name Latin,Author Name English,Author Name Native Language,Also known as,Other Alternative Name Form(s),Author Birth Date,Author Death Date,Floruit/Active,Modern Geographic Identity,Ancient Geographic Identity,Time Period,Source,LoC Source,LofC URI,LoC ID,VIAF Source,VIAF ID,PHI Author Name,PHI Number,PHI or Stoa Number,DigilibLT Number,Perseus Name,Stoa Number,Perseus URN,CTS URN,Author Name Abbreviations,Path,Post date,BNE Name,BNE URL,BNF Name,BNF URL,DNB Name,DNB URL,ICCU Name,ICCU URL,ISNI Name,ISNI URL,Wikidata URL,Wikipedia,WorldCat Identity,DLL Identifier,DLL Number
45082,30d77ca0-3862-4db5-9744-eb41e2fea693,"45082 : Wireker, Nigellus","Wireker, Nigellus",,Nigel of Longchamps,Nigellus de Longo Campo,,,1130 A.D.,1200 A.D.,12th Century A.D.,"Canterbury, England",,Medieval,http://www.newadvent.org/cathen/15660b.htm,http://lccn.loc.gov/n86094078,https://id.loc.gov/authorities/names/n86094078,n86094078,http://viaf.org/viaf/36950880,36950880,,,,,"Wireker, Nigellus ca. 1130-ca. 1200",stoa0296b,,urn:cts:latinLit:stoa0296b:,,/alli/author/609,9/28/2016 15:13,"Wireker, Nigellus",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1719636,Nigellus Wireker 1130?-1200?,http://catalogue.bnf.fr/ark:/12148/cb121223815,Nigellus de Longo Campo 1130-1200,http://d-nb.info/gnd/11902280X,,,Nigellus de Longchamps ок.1130-ок.1200,http://isni.org/isni/000000010887961X,https://www.wikidata.org/entity/Q1516858#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Nigel_de_Longchamps,https://www.worldcat.org/identities/lccn-n86094078,A5528,5528
45084,ff376160-79dd-4804-9e3e-d5e0186a1a71,"45084 : Nithard, -844?","Nithard, -844?",Nithardus,Nithard,Nithard,,,,Approximately 844 A.D.,9th Century A.D.,France,Carolingian Empire,Medieval,,https://lccn.loc.gov/nr95032961,http://id.loc.gov/authorities/names/nr95032961,nr95032961,http://viaf.org/viaf/74444/,74444,,,,,"Nithardus, (ca 790-ca 845)",stoa0213,,,,/alli/author/611,9/28/2016 15:13,,,,,,,,,,,,,,A5028,5028
45085,0daa0807-a2c9-46a9-936d-ff6ab0c6fe95,45085 : Nivardus,Nivardus,Nivardus Gandavensis,Nivard of Ghent,,,,,,12th Century A.D.,"Ghent, Belgium",,Medieval,,http://lccn.loc.gov/n81150244,https://id.loc.gov/authorities/names/n81150244,n81150244,http://viaf.org/viaf/265432924,265432924,,,,,,,,,,/alli/author/612,9/28/2016 15:13,,,Nivard de Gand,http://catalogue.bnf.fr/ark:/12148/cb120421121,Nivardus Gandavensis ca. 12. Jh.,http://d-nb.info/gnd/11873556X,,,Nivardus ca. 12. Jh Gandavensis,http://isni.org/isni/0000000386818315,,,https://www.worldcat.org/identities/lccn-n81150244,A5011,5011
45087,1d3d2f2b-09bc-416f-bf61-eec3683c7d74,"45087 : Norbert, Abbot of Iburg","Norbert, Abbot of Iburg",Norbertus Iburgensis,Norbert of Iburg,Norbert von Iburg,,,,1117 A.D.,12th Century A.D.,"Bad Iburg, Germany",,Medieval,,http://lccn.loc.gov/n82146510,https://id.loc.gov/authorities/names/n82146510,n82146510,http://viaf.org/viaf/216960491,216960491,,,,,,,,,,/alli/author/614,9/28/2016 15:13,,,Norbert d'Iburg 1085-1117,http://catalogue.bnf.fr/ark:/12148/cb12465292m,Norbertus Iburgensis -1117,http://d-nb.info/gnd/100955622,,,Norbertus ca. gest. 1117 Iburgensis,http://isni.org/isni/0000000385351370,https://www.wikidata.org/entity/Q1997333#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n82146510,A5035,5035
45088,0581a162-4f51-4dc6-ba35-4815b569c815,"45088 : Notker, Balbulus, approximately 840-912","Notker, Balbulus, approximately 840-912",Notcerus Balbulus,Notker the Stammerer,Notcerus Balbulus,,,Approximately 840 A.D.,912 A.D.,9th Century A.D. - 10th Century A.D.,"St. Gallen, Switzerland",,Medieval,,http://lccn.loc.gov/n50046905,https://id.loc.gov/authorities/names/n50046905,n50046905,http://viaf.org/viaf/27863792,27863792,,,,,"Notker, Balbulus, ca. 840-912",stoa0213e,,urn:cts:latinLit:stoa0213e:,,/alli/author/615,9/28/2016 15:13,"Notker, Balbulus ca. 840-912",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1383143,,,Notker Balbulus 840-912,http://d-nb.info/gnd/118588850,,,Notker Balbulus,http://isni.org/isni/000000012125522X,https://www.wikidata.org/entity/Q354813#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Notker_the_Stammerer,https://www.worldcat.org/identities/lccn-n50046905,A5516,5516
45089,c883cf6a-1e8b-4216-bb89-b600b91c9acd,"45089 : Notger, bishop of Liège","Notger, bishop of Liège",Notker Leodinensis,Notker of Liège ,,,,930 A.D.,1008 A.D.,10th Century A.D. - 11th Century A.D.,"Liège, Belgium",,Medieval,,http://lccn.loc.gov/no2009020814,https://id.loc.gov/authorities/names/no2009020814,no2009020814,http://viaf.org/viaf/266612417,266612417,,,,,,,,,,/alli/author/616,9/28/2016 15:13,,,Notker de Liège 09..-1008,http://catalogue.bnf.fr/ark:/12148/cb158973714,Notker Leodinensis -1008,http://d-nb.info/gnd/118735659,,,Notger von Lüttich Bischof zu Lüttich,http://isni.org/isni/0000000420008288,https://www.wikidata.org/entity/Q570452#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Notker_of_Liège,https://www.worldcat.org/identities/lccn-no2009020814,A5525,5525
45090,ad7febda-803e-4ce1-92e9-4cde1c0c5245,"45090 : Notker, Labeo","Notker, Labeo",Notcerus Teutonicus,Notker the German,Notker III.,,,950 A.D.,1022 A.D.,10th Century A.D. - 11th Century A.D.,"St. Gallen, Switzerland",,Medieval,,http://lccn.loc.gov/n82059422,https://id.loc.gov/authorities/names/n82059422,n82059422,http://viaf.org/viaf/57407160,57407160,,,,,,,,,,/alli/author/617,9/28/2016 15:13,,,Notker Labeo 0950?-1022,http://catalogue.bnf.fr/ark:/12148/cb11995351n,Notker Labeo 950-1022,http://d-nb.info/gnd/118588869,Notker Labeo,http://id.sbn.it/af/IT\ICCU\CFIV\014716,Notker Labeo c. 950-1022,http://isni.org/isni/0000000110274636,https://www.wikidata.org/entity/Q673977#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Notker_Labeo,https://www.worldcat.org/identities/lccn-n82059422,A5025,5025
45091,ade74861-7654-4548-a51c-b9585ff98ab5,45091 : Novatianus,Novatianus,Novatianus Presbyter Romanus,Novatian,Novatianus,,,200 A.D.,258 A.D.,3rd Century A.D.,"Rome, Italy",,Classical,,http://lccn.loc.gov/nr93028959,https://id.loc.gov/authorities/names/nr93028959,nr93028959,http://viaf.org/viaf/262938015,262938015,,,,,Novatianus,stoa0213c,,urn:cts:latinLit:stoa0213c:,,/alli/author/618,9/28/2016 15:13,Novaciano,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX836041,Novatien,http://catalogue.bnf.fr/ark:/12148/cb12162235j,Novatianus Presbyter Romanus -258,http://d-nb.info/gnd/118786474,,,Novaciano,http://isni.org/isni/0000000381976859,https://www.wikidata.org/entity/Q222890#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Novatian,https://www.worldcat.org/identities/lccn-nr93028959,A5007,5007
45092,a9807b98-39ef-4c48-bdca-2703f01ae7e2,45092 : Novatus Catholicus,Novatus Catholicus,Novatus Catholicus,,Novatus Catholicus,,,,,,,,,,,,,http://viaf.org/viaf/49614199,49614199,,,,,,,,,,/alli/author/619,9/28/2016 15:13,,,Novat,http://catalogue.bnf.fr/ark:/12148/cb168440783,Novatus Catholicus 4. bzw. spätestens 6. Jh.,http://d-nb.info/gnd/102400792,,,,,https://www.wikidata.org/entity/Q23012360#sitelinks-wikipedia,,,A5032,5032
45093,64bbad1f-7fd0-467f-8ce9-ef473a4f42e9,"45093 : Odilo, Saint, Abbot of Cluny","Odilo, Saint, Abbot of Cluny",Odilo Cluniacensis,Saint Odilo,Odilon de Cluny,,,962 A.D.,1048 or 1049 A.D.,10th Century A.D. - 11th Century A.D.,"Cluny, France",,Medieval,,http://lccn.loc.gov/n88167934,https://id.loc.gov/authorities/names/n88167934,n88167934,http://viaf.org/viaf/280620913,280620913,,,,,,,,,,/alli/author/620,9/28/2016 15:13,,,Odilon de Cluny saint 0961 ?-1049,http://catalogue.bnf.fr/ark:/12148/cb13484631t,"Odilo von Cluny, Heiliger 961-1049",http://d-nb.info/gnd/100955835,,,Odilon de Cluny 0961?-1049 saint,http://isni.org/isni/0000000387669390,https://www.wikidata.org/entity/Q918431#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Odilo_of_Cluny,https://www.worldcat.org/identities/lccn-n88167934,A5021,5021
45094,37ce460c-d6c9-4e2f-9588-68227190b45b,"45094 : Odo, Saint, Abbot of Cluny","Odo, Saint, Abbot of Cluny",Odo Cluniacensis,Saint Odo,Odon de Cluny,,,879 A.D.,942 A.D.,9th Century A.D. - 10th Century A.D.,,"Ouindinon/Subdinnum, Lugdonensis",Medieval,,http://lccn.loc.gov/no99047973,https://id.loc.gov/authorities/names/no99047973,no99047973,http://viaf.org/viaf/59199545,59199545,,,,,"Odo Saint, Abbot of Cluny ca. 879-942",stoa0214c,,urn:cts:latinLit:stoa0214c:,,/alli/author/621,9/28/2016 15:13,,,Odon de Cluny saint 0879?-0942,http://catalogue.bnf.fr/ark:/12148/cb12555920n,Odo Cluniacensis 879-942,http://d-nb.info/gnd/1089614748,Odo : di Cluny ,http://id.sbn.it/af/IT\ICCU\BVEV\038037,"Odo approximately 879-942 Saint, Abbot of Cluny",http://isni.org/isni/0000000440372706,https://www.wikidata.org/entity/Q454553#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Odo_of_Cluny,https://www.worldcat.org/identities/lccn-no99047973,A5521,5521
45095,447e151d-adb4-4327-86fb-e15ee0157164,"45095 : Odo, of Tournai","Odo, of Tournai",Odo Cameracensis,Odo of Cambrai,,,,1060 A.D.,1113 A.D.,11th Century A.D. - 12th Century A.D.,,,Medieval,,http://lccn.loc.gov/n94033808,https://id.loc.gov/authorities/names/n94033808,n94033808,http://viaf.org/viaf/264871019,264871019,,,,,,,,,,/alli/author/622,9/28/2016 15:13,,,,,Odo Cameracensis 1060-1113,http://d-nb.info/gnd/109001063X,,,Odo of Tournai,http://isni.org/isni/0000000435242149,https://www.wikidata.org/entity/Q944557#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Odo_of_Tournai,https://www.worldcat.org/identities/lccn-n94033808,A5023,5023
45097,804b5817-04ed-40ea-8ce6-c51dc0f67b03,45097 : Odo Magdunensis,Odo Magdunensis,Odo Magdunensis,Odo of Meung,Odo of Meung,,,,,,,,Medieval,,,,,http://viaf.org/viaf/165437022,165437022,,,,,,,,,,/alli/author/623,9/28/2016 15:13,,,,,,,,,,,,,,A5031,5031
45098,6ef3ebc2-9dff-4579-88fa-6a8a9fb4f6bb,"45098 : Olbert, of Gembloux","Olbert, of Gembloux",Olbertus Gemblacensis,Olbert of Gembloux,Olbert de Gembloux,,Albert of Gembloux,,,10th Century A.D. - 11th Century A.D.,"Gembloux, Belgium",,Medieval,,,,,http://viaf.org/viaf/20035468,20035468,,,,,,,,,,/alli/author/624,9/28/2016 15:13,,,,,Olbertus Gemblacensis -1048,http://d-nb.info/gnd/100956130,,,,,,,,A5044,5044
45099,08dd9a95-e437-4820-9138-5613b92606ec,"45099 : Onulf, of Speyer","Onulf, of Speyer",Onulfus Spirensis,,Onulf‏ ‎von Speier‏ ‎,,,,,11th Century A.D.,"Speyer, Germany",,Medieval,,,,,http://viaf.org/viaf/22543896,22543896,,,,,,,,,,/alli/author/625,9/28/2016 15:13,,,,,Onulfus Spirensis ca. 11. Jh.,http://d-nb.info/gnd/103086897,,,,,,,,A5038,5038
45100,59f3e9c9-1bff-446d-88b2-e63bde69ee4a,"45100 : Optatus, Saint, Bishop of Mileve","Optatus, Saint, Bishop of Mileve",Optatus Milevitanus,"Ottato, Bishop of Mileve",Optatus Milevitanus,,,,,4th Century A.D.,"Mila, Algeria","Milevum, Numidia",Classical,,http://lccn.loc.gov/n89669996,https://id.loc.gov/authorities/names/n89669996,n89669996,http://viaf.org/viaf/67260798,67260798,,,,,"Optatus, Saint, Bishop of Mileve, active 4th century (Optatus Milvetanus)",stoa0215a,,urn:cts:latinLit:stoa0215a:,,/alli/author/626,9/28/2016 15:13,,,,,Optatus Milevitanus ca. 4. Jh.,http://d-nb.info/gnd/118736493,,,"Veghel, Optatus von",http://isni.org/isni/0000000111031070,https://www.wikidata.org/entity/Q261992#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Optatus,https://www.worldcat.org/identities/lccn-n89669996,A5518,5518
45101,98b7aebf-c791-443f-876a-1917c4af275a,45101 : Ordericus Vitalis,Ordericus Vitalis,Ordericus Vitalis,Orderic Vitalis,Ordericus Vitalis,,,1075 A.D.,1143 A.D.,11th Century A.D. - 12th Century A.D.,,,Medieval,,http://lccn.loc.gov/n82130698,https://id.loc.gov/authorities/names/n82130698,n82130698,http://viaf.org/viaf/51662110,51662110,,,,,,,,,,/alli/author/627,9/28/2016 15:13,,,Orderic Vital 1075-1142?,http://catalogue.bnf.fr/ark:/12148/cb12297338v,Ordericus Vitalis 1075-1142,http://d-nb.info/gnd/118736523,,,Orderic Vital 1075-1143?,http://isni.org/isni/0000000109001374,https://www.wikidata.org/entity/Q356298#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Orderic_Vitalis,https://www.worldcat.org/identities/lccn-n82130698,A5529,5529
45102,1fb0a2e4-9b28-41b9-87c3-869954a73cf3,"45102 : Orientius, Saint","Orientius, Saint",Orientius,,Orientius,,,,,5th Century A.D.,France,Gallia,Classical,,http://lccn.loc.gov/nr96043718,https://id.loc.gov/authorities/names/nr96043718,nr96043718,http://viaf.org/viaf/215835200,215835200,,,,,"Orientius, Saint, active 430-440",stoa0215b,,urn:cts:latinLit:stoa0215b:,,/alli/author/628,9/28/2016 15:13,,,,,,,,,Orientius,http://isni.org/isni/0000000419980950,https://www.wikidata.org/entity/Q928522#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Orientius,https://www.worldcat.org/identities/lccn-nr96043718,A5029,5029
45103,a70fa494-5665-4524-8a72-2e05ca6f9915,45103 : Origen,Origen,Origenes Adamantius,Origen,Origenes,,,184 or 185 A.D.,253 or 254 A.D.,2nd Century A.D. - 3rd Century A.D.,"Alexandria, Egypt","Alexandria, Aegyptus",Classical,,http://lccn.loc.gov/n79004180,https://id.loc.gov/authorities/names/n79004180,n79004180,http://viaf.org/viaf/95155322,95155322,,,,,,,,,,/alli/author/629,9/28/2016 15:13,Orígenes,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX863922,Origène 0185?-0254?,http://catalogue.bnf.fr/ark:/12148/cb11918191d,Origenes 185-254,http://d-nb.info/gnd/118590235,,,Origenes ca.185-ca.254,http://isni.org/isni/0000000123213322,https://www.wikidata.org/entity/Q170472#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Origen,https://www.worldcat.org/identities/lccn-n79004180,A5012,5012
45105,8b536d32-5e46-4048-bb39-3800f37c62da,"45105 : Orosius, Paulus","Orosius, Paulus","Orosius, Paulus",,Orosius,,,385-390 A.D.,,5th Century A.D.,"Braga, Portugal","Bracara Augusta, Hispania Tarraconensis",Classical,,http://lccn.loc.gov/n50002187,https://id.loc.gov/authorities/names/n50002187,n50002187,http://viaf.org/viaf/2479624,2479624,,,,,"Orosius, Paulus, ca. 390- ca. 423",stoa0215c,,urn:cts:latinLit:stoa0215c:,,/alli/author/630,9/28/2016 15:13,,,Orose Paul 0390?- 0418?,http://catalogue.bnf.fr/ark:/12148/cb11993007v,"Orosius, Paulus 385-418",http://d-nb.info/gnd/118590251,"Orosius , Paulus",http://id.sbn.it/af/IT\ICCU\RAVV\051992,"Orosius, Paulus -asi 420",http://isni.org/isni/0000000121178754,https://www.wikidata.org/entity/Q311456#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Orosius,https://www.worldcat.org/identities/lccn-n50002187,A5036,5036
45106,c73e8626-c0a1-41ed-8609-648dc16ef2b8,"45106 : Osbern, Claudianus","Osbern, Claudianus",Osbernus Glocestriensis,Osbern of Gloucester,Osbern Pinnock,,,,,12th Century A.D.,"Gloucester, England",,Medieval,http://www.oxforddnb.com/index/20/101020867/,http://lccn.loc.gov/nr97006548,https://id.loc.gov/authorities/names/nr97006548,nr97006548,http://viaf.org/viaf/99303141,99303141,,,,,,,,,,/alli/author/631,9/28/2016 15:13,,,,,,,,,Osbernus fl.1148,http://isni.org/isni/000000006900131X,,,https://www.worldcat.org/identities/lccn-nr97006548,A5517,5517
45107,b305da95-684e-43d8-8540-93d74398a9c1,"45107 : Hosius, of Córdoba","Hosius, of Córdoba",Hosius Cordubensis,Hosius of Córdoba,Osius Cordubensis,,,256 A.D.,358 A.D.,3rd Century A.D. - 4th Century A.D.,"Cordoba, Spain","Corduba, Hispania Baetica",Classical,,http://lccn.loc.gov/n2005003867,https://id.loc.gov/authorities/names/n2005003867,n2005003867,http://viaf.org/viaf/280092172,280092172,,,,,,,,,,/alli/author/632,9/28/2016 15:13,,,,,Hosius Cordubensis 256-357,http://d-nb.info/gnd/10239590X,,,Hosius 256-357 Cordubensis,http://isni.org/isni/0000000387222476,https://www.wikidata.org/entity/Q285693#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Hosius_of_Corduba,,A5526,5526
45108,2a6294b3-38aa-4240-a8ab-90076f96cd61,"45108 : Otfrid, von Weissenburg, active 9th century","Otfrid, von Weissenburg, active 9th century",Otfridus‏ Wizanburgensis,Otfrid of Wissembourg,Otfrid von Weißenburg,,,Approximately 800 A.D.,Approximately 870 A.D.,9th Century A.D.,"Wissembourg, France",,Medieval,http://www.oxfordreference.com/view/10.1093/oi/authority.20110803100256608,http://lccn.loc.gov/n50082880,https://id.loc.gov/authorities/names/n50082880,n50082880,http://viaf.org/viaf/84037965,84037965,,,,,,,,,,/alli/author/633,9/28/2016 15:13,,,Otfried von Weissenburg 0800?-0870?,http://catalogue.bnf.fr/ark:/12148/cb12204715q,,,,,Otfrid 9. gs von Weissenburg,http://isni.org/isni/0000000122424179,https://www.wikidata.org/entity/Q601295#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Otfrid_of_Weissenburg,https://www.worldcat.org/identities/lccn-n50082880,A5026,5026
45109,b4962d06-34ce-413b-b206-7a3fd9258627,"45109 : Othlo, Monk of St. Emmeram","Othlo, Monk of St. Emmeram",,Otloh of St. Emmeram,Otloh von St. Emmeram,,,1010 A.D.,1070 A.D.,11th Century A.D.,"Regensburg, Germany",,Medieval,,http://lccn.loc.gov/n86045805,https://id.loc.gov/authorities/names/n86045805,n86045805,http://viaf.org/viaf/88047180,88047180,,,,,,,,,,/alli/author/634,9/28/2016 15:13,,,Otloh de Saint-Emmeran 1010?-1070?,http://catalogue.bnf.fr/ark:/12148/cb12174390n,,,,,Othlo ca. 1010-ca. 1070 Monk of St. Emmeram,http://isni.org/isni/0000000110305893,,,https://www.worldcat.org/identities/lccn-n86045805,A5008,5008
45110,ad76c3d2-717c-45e8-ad60-99192dfd7698,"45110 : Otto I, Bishop of Freising, -1158","Otto I, Bishop of Freising, -1158",Otto Frisigensis,Otto of Freising,Otto von Freising,,,,1158 A.D.,12th Century A.D.,German/Austrian,,Medieval,,https://lccn.loc.gov/n81003862,http://id.loc.gov/authorities/names/n81003862,n81003862,http://viaf.org/viaf/56581547/,56581547,,,,,,,,,,/alli/author/635,9/28/2016 15:13,,,,,,,,,,,,,,A5033,5033
45111,4770af85-82eb-4a78-b726-9566e92d4ca3,"45111 : Morena, Otto","Morena, Otto",Otto Laudensis,Otto Morena,,,,,1162 A.D.,12th Century A.D.,"Lodi, Italy",,Medieval,,http://lccn.loc.gov/nr95031682,https://id.loc.gov/authorities/names/nr95031682,nr95031682,http://viaf.org/viaf/34582716,34582716,,,,,,,,,,/alli/author/636,9/28/2016 15:13,,,Morena Othon 1100?-1161?,http://catalogue.bnf.fr/ark:/12148/cb12722544j,"Morena, Otto 1100-1161",http://d-nb.info/gnd/1089155867,,,"Morena, Otto 1100-1161",http://isni.org/isni/0000000061364298,https://www.wikidata.org/entity/Q18719525#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr95031682,A5514,5514
45112,ce4eadaa-23b8-4a46-80ae-680cb76a8d96,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D. ","Ovid, 43 B.C.-17 A.D. or 18 A.D. ",Publius Ovidius Naso,Ovid,Publius Ovidius Naso,,,42 or 43 B.C.,17 or 18 A.D.,1st Century B.C. - 1st Century A.D.,"Sulmona, Italy","Sulmo, Italia",Classical,,http://lccn.loc.gov/n79041738,https://id.loc.gov/authorities/names/n79041738,n79041738,http://viaf.org/viaf/88342447,88342447,Publius Ovidius Naso,phi0959,phi0959,,"Ovid, 43 B.C.-17 or 18 A.D.",stoa0216,,urn:cts:latinLit:phi0959:,Ov. (OLD),/alli/author/637,9/28/2016 15:13,,,Ovide 0043 av. J.-C.-0017,http://catalogue.bnf.fr/ark:/12148/cb119183166,"Ovidius Naso, Publius ca. v43 - 18",http://d-nb.info/gnd/118590995,"Ovidius Naso , Publius",http://id.sbn.it/af/IT\ICCU\CFIV\002690,"Ovidius Naso, Publius 43 a.C.-17/18 d.C.",http://isni.org/isni/0000000121427757,https://www.wikidata.org/entity/Q7198#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ovid,https://www.worldcat.org/identities/lccn-n79041738,A5522,5522
45113,df5fce31-33d4-4b6d-8112-fd4f14016083,"45113 : Pachomius, Saint","Pachomius, Saint",Pachomius Tabennisiensis,Saint Pachomius,,,,,,4th Century A.D.,,,Classical,,http://lccn.loc.gov/n50051557,https://id.loc.gov/authorities/names/n50051557,n50051557,http://viaf.org/viaf/100179222,100179222,,,,,"Pachomius,  287-347",stoa0217e,,urn:cts:latinLit:stoa0217e:,,/alli/author/638,9/28/2016 15:13,,,Pacôme saint 028.?-0347?,http://catalogue.bnf.fr/ark:/12148/cb119183584,,,,,Pachomius 287-347,http://isni.org/isni/0000000118565307,,,,A5024,5024
45114,af21eb4a-265f-4999-8ff4-3a2d07d36eab,"45114 : Pacian, Saint, Bishop of Barcelona","Pacian, Saint, Bishop of Barcelona",Pacianus Barcinonensis,Saint Pacian,San Paciano,,,310 A.D.,392 A.D.,4th Century A.D.,"Barcelona, Spain","Barcino, Hispania Tarraconensis",Classical,,http://lccn.loc.gov/nr96006015,https://id.loc.gov/authorities/names/nr96006015,nr96006015,http://viaf.org/viaf/190303599,190303599,,,,,"Pacian, Saint, Bishop of Barcelona, active 4th century (Pacianus)",stoa0217c,,urn:cts:latinLit:stoa0217c:,,/alli/author/639,9/28/2016 15:13,"Paciano, Santo",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX969245,Pacien saint 03..-039.?,http://catalogue.bnf.fr/ark:/12148/cb124624886,Pacianus Barcinonensis -392,http://d-nb.info/gnd/118789163,,,Pacià sant,http://isni.org/isni/0000000417462068,https://www.wikidata.org/entity/Q920309#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Pacian,https://www.worldcat.org/identities/lccn-nr96006015,A5006,5006
45115,049b18f2-1fe6-4c8a-b50d-b2bc012b2cc9,"45115 : Bolotinus, Paganus","Bolotinus, Paganus",Paganus Bolotinus,,Payen de Chartres,,,,,12th Century A.D.,"Chartres, France",,Medieval,,,,,http://viaf.org/viaf/57004186,57004186,,,,,,,,,,/alli/author/640,9/28/2016 15:13,,,,,Paganus Bolotinus ca. um 1114,http://d-nb.info/gnd/102513864,,,,,,,,A5045,5045
45117,8e8fdaca-ef07-4db3-9b70-1e14d5e89ade,"45117 : Palladius, Bishop of Aspuna","Palladius, Bishop of Aspuna",Palladius Helenopolitanus,"Palladius, Bishop of Aspuna",,,,,430 A.D.,5th Century A.D.,"Hersek, Turkey","Helenopolis, Bithynia",Classical,,http://lccn.loc.gov/n82093718,https://id.loc.gov/authorities/names/n82093718,n82093718,http://viaf.org/viaf/61550437,61550437,,,,,Palladius Bishop of Aspuna ca. 430,stoa0217b,,urn:cts:latinLit:stoa0217b:,,/alli/author/642,9/28/2016 15:13,"Paladio, Obispo de Aspuna",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1077304,Pallade d'Hélénopolis 0363?-0431?,http://catalogue.bnf.fr/ark:/12148/cb11918472z,Palladius Helenopolitanus 365-430,http://d-nb.info/gnd/118739034,,,Pal·ladi d'Helenòpolis,http://isni.org/isni/0000000116549311,https://www.wikidata.org/entity/Q2047944#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Palladius_of_Galatia,https://www.worldcat.org/identities/lccn-n82093718,A5039,5039
45118,e5e61a54-820b-44d3-80cd-64da65ae4f9f,"45118 : Hervet, Gentian","Hervet, Gentian",Hervetus Gentianus,,Gentien Hervet,,,1499 A.D.,1584 A.D.,16th Century A.D.,"Hersek, Turkey","Helenopolis, Bithynia",Neo-Latin,,http://lccn.loc.gov/n85049147,https://id.loc.gov/authorities/names/n85049147,n85049147,http://viaf.org/viaf/69024568,69024568,,,,,,,,,,/alli/author/643,9/28/2016 15:13,"Hervet, Gentian 1499-1584",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX824351,Hervet Gentien 1499-1584,http://catalogue.bnf.fr/ark:/12148/cb12448209j,"Hervet, Gentian 1499-1584",http://d-nb.info/gnd/129231983,,,"Hervet, Gentian 1499-1584 sac",http://isni.org/isni/000000012096354X,https://www.wikidata.org/entity/Q3100865#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Gentian_Hervetus,https://www.worldcat.org/identities/lccn-n85049147,A5519,5519
45119,66981346-01e3-423b-aa4d-678fc943c678,"45119 : Papias, Saint, Bishop of Hierapolis","Papias, Saint, Bishop of Hierapolis",Papias Hierapolitanus,Saint Papias,,,,,120 A.D.,2nd Century A.D.,"Pamukkale, Turkey","Hierapolis, Phrygia",Classical,,http://lccn.loc.gov/n83208835,https://id.loc.gov/authorities/names/n83208835,n83208835,http://viaf.org/viaf/9856345,9856345,,,,,,,,,,/alli/author/644,9/28/2016 15:13,,,,,Papias Hierapolitanus ca. 1./2. Jh.,http://d-nb.info/gnd/102401527,,,Pàpies de Hieràpolis,http://isni.org/isni/0000000374194410,https://www.wikidata.org/entity/Q273053#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Papias_of_Hierapolis,https://www.worldcat.org/identities/lccn-n83208835,A5530,5530
