Index,DLL Author,DLL Editors,DLL Works,Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
https://catalog.hathitrust.org/Record/100783165,"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",Pro S. Roscio Amerino (80983);In Q. Caecilium (80950);In Verrem (80953);Pro Lege Manilia (80972);In Catilinam (80948);Pro Murena (80976),M. Tulli Ciceronis Orationes selectae XXI,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/100783165,1905,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Iowa,,
https://catalog.hathitrust.org/Record/007964495,"45036 : Cicero, Marcus Tullius","91849 : Meissner, Carl, 1830-",Laelius de Amicitia (80955),M. Tulli Ciceronis Laelius de amicitia,Leipzig,B. G. Teubner,1898,https://catalog.hathitrust.org/Record/007964495,1898,70 p.,,,,Hathi Trust,University of Wisconsin - Madison,,
https://catalog.hathitrust.org/Record/100894746,"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",Epistulae ad Familiares (80943),M. Tulli Ciceronis Epistularum ad familiares libri I-IV,Lipsiae,in aedibus B. G. Teubneri,1900,https://catalog.hathitrust.org/Record/100894746,1900,104 p.,,,,Hathi Trust,University of California,"Rome; Authors, Latin; Correspondence.; Statesmen",
https://catalog.hathitrust.org/Record/100151423,"45036 : Cicero, Marcus Tullius","91835 : Klotz, Alfred, 1874-1956",Pro S. Roscio Amerino (80983),M. Tulii Ciceronis scholarum in usum scripta selecta.,Lipsiae,B. G. Teubner,1921,https://catalog.hathitrust.org/Record/100151423,1921,48 p.,,,,Hathi Trust,Cornell University,,
https://catalog.hathitrust.org/Record/100644116,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684 : Merkel, Rudolf, 1811-1885;91728 : Ehwald, Rudolf, 1847-1927",Amores (81130);Heroides (81134);Medicamina Faciei Femineae (81140);Ars Amatoria (81131);Remedia Amoris (81143),P. Ovidius Naso,Lipsiae,in aedibus B. G. Teubneri,1887,https://catalog.hathitrust.org/Record/100644116,1887,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Iowa,,
https://catalog.hathitrust.org/Record/009623101,45884 : Phaedrus,"84127 : Müller, Lucian, 1836-1898",Fabulae Aesopiae (81796),"Phaedri, Augusti liberti fabulae Aesopiae.",Lipsiae,in aedibus B. G. Teubneri,1922,https://catalog.hathitrust.org/Record/009623101,1922,66 p.,,,,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/100384241,45165 : Horace,"84186 : Vollmer, Friedrich, 1867-1923",Sermones (81170);Ars Poetica (81165);Carmen Saeculare (81166);Carmina (81167);Epistulae (81168);Epodi (81169),Q. Horati Flacci Carmina,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100384241,1907,390 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/100739549,"45036 : Cicero, Marcus Tullius","89575 : Klotz, Reinhold, 1807-1870;91844 : La Sale, Antoine de, 1385?-1461?;91836 : Knoellinger, Hermann, 1883-1914;89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",Pro Tullio (80987);Pro Fonteio (80971);Pro Caecina (80967);Pro Lege Manilia (80972);Pro Cluentio (80969);De Lege Agraria (80931);Pro Rabirio Perduellionis Reo (80980);In Catilinam (80948);Pro Murena (80976);Pro Sulla (80986);Pro Archia (80965);Pro Flacco;Post Reditum in Senatu (80964);Post Reditum ad Populum (80963);De Domo Sua (80925);De Haruspicum Responso (80928),Scripta quae manserunt omnia,Lipsiae,in aedibus B. G. Teubneri,1878,https://catalog.hathitrust.org/Record/100739549,1878,,4 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Chicago,,
https://catalog.hathitrust.org/Record/012187628,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89459 : Gercke, Alfred, 1860-1922;89460 : Hermes, Emil, 1847-1911;89461 : Haase, Friedrich, 1808-1867;89695 : Heuse, Otto, 1902-;84097 : Hosius, Carl, 1866-1937",Epistulae Morales ad Lucilium (81578),L. Annaei Senecae opera qvae svpersvnt,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/012187628,1898,,4 v.,,,Hathi Trust,Columbia University,,
https://catalog.hathitrust.org/Record/101696787,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89460 : Hermes, Emil, 1847-1911",De Providentia (89624);De Constantia (89628);De Ira (89619);De Consolatione ad Marciam (89627);De Vita Beata (89622);De Otio (89620);De Tranquillitate Animi (89623);De Brevitate Vitae (89621);De Consolatione ad Polybium (89625);De Consolatione ad Helviam (89626),L. Annaei Senecae Dialogorum libros XII,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/101696787,1905,,,,,Hathi Trust,University of Illinois at Urbana-Champaign,,
https://catalog.hathitrust.org/Record/006922603,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886","84104 : Kübler, Bernhard, 1859-1940;89616 : Seckel, Emil, 1864-1924",Fragmenta (various authors) TBA,Ivrisprvdentiae anteivstinianae reliqvias in vsvm maxime academicvm,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/006922603,1908,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/100541844,87395 : Gaius,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886;84104 : Kübler, Bernhard, 1859-1940;89616 : Seckel, Emil, 1864-1924",Institutiones (87538),Gai Institutionum commentarii quattuor: separatim ex Iurisprudentiae anteiustinianae reliquiis a Ph. Eduardo Huschke compositis.,Lipsiae,In aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/100541844,1908,266 p.,,Gai Institutionum commentarii quattuor,,Hathi Trust,Harvard University,Roman law.,
https://catalog.hathitrust.org/Record/100346341,"45336 : Plautus, Titus Maccius","89571 : Fleckeisen, Alfred, 1820-1899",Amphitruo (81237);Captivi (81241);Miles Gloriosus (81249);Rudens (81254);Trinummus (81256);Asinaria (81238);Bacchides (81240);Curculio (81244);Pseudolus (81253);Stichus (81255),Comoediae,Lipsiae,in aedibus B. G. Teubneri,1874,https://catalog.hathitrust.org/Record/100346341,1874,,2 v.,,,HathiTrust,Harvard University,Comedy.; Latin literature.,
https://catalog.hathitrust.org/Record/011725343,"44793 : Catullus, Gaius Valerius","84127 : Müller, Lucian, 1836-1898",Carmina (87405),Carmina,Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/011725343,1891,74 p.,,,,HathiTrust,University of Wisconsin - Madison,,
https://catalog.hathitrust.org/Record/005377732,"45338 : Pliny, the Elder","84121 : Mayhoff, Karl, 1841-1914;84101 : Jan, Ludwig von 1807-1869",Naturalis Historia (81263),C. Plini Secundi Naturalis historiae libri XXXVII: post Ludovici Iani obitum recognovit et scripturae discrepantia adiecta,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/005377732,1892,,5 v.,,,HathiTrust,University of Michigan,Natural history; Pre-Linnean works.,
https://catalog.hathitrust.org/Record/006540418,"45036 : Cicero, Marcus Tullius","89685 : Nauck, C. W. (Carl Wilhelm), 1813-",De Republica (80939),M. Tuli Ciceronis librorum de re publica sex quae supersunt,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/006540418,1889,379 p.,,,,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/007115264,"45930 : Varro, Marcus Terentius","84089 : Goetz, Georg, 1849-1932;84108 : Keil, Heinrich, 1822-1894",Res Rusticae (81867),M. Terenti Varronis Rerum rusticorum libri tres,Lipsiae,in aedibus B. G. Teubneri,1912,https://catalog.hathitrust.org/Record/007115264,1912,162 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,Early works to 1800; Agriculture,
https://catalog.hathitrust.org/Record/100370420,"45930 : Varro, Marcus Terentius","84108 : Keil, Heinrich, 1822-1894",Res Rusticae (81867),M. Terenti Varronis Rerum rusticarum libri tres,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/100370420,1889,173 p.,,,,Hathi Trust,Harvard University,Early works to 1800; Agriculture,
https://catalog.hathitrust.org/Record/009021003,"45709 : Cato, Marcus Porcius; 45930 : Varro, Marcus Terentius","84108 : Keil, Heinrich, 1822-1894",De Agri Cultura (81637);Res Rusticae (81867),M. Porci Catonis De agri cvltvra liber. M. Terenti Varronis Rervm rvsticarvm libri tres.,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/009021003,1884,,3 v.,,,Hathi Trust,Northwestern University,Early works to 1800; Agriculture,
https://catalog.hathitrust.org/Record/011682555,"45709 : Cato, Marcus Porcius; 45930 : Varro, Marcus Terentius","91841 : Krumbiegel, Richard, 1867-;84108 : Keil, Heinrich, 1822-1894",De Agri Cultura (81637);Res Rusticae (81867),M. Porci Catonis De agri cultura liber. M. Terenti Varronis Rerum rusticarum libri tres.,Lipsiae,in aedibus B. G. Teubneri,1882,https://catalog.hathitrust.org/Record/011682555,1882,,3 v.,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/100179845,"45709 : Cato, Marcus Porcius","84108 : Keil, Heinrich, 1822-1894",De Agri Cultura (81637),M. Porci Catonis De agri cultura liber,Lipsiae,in aedibus B. G. Teubneri,1895,https://catalog.hathitrust.org/Record/100179845,1895,88 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,Early works to 1800; Agriculture; (OCoLC)fst00801355; (OCoLC)fst01204885; (OCoLC)fst01411636; Agriculture.; Early works.; fast; Rome (Empire); Rome.,
https://catalog.hathitrust.org/Record/100376464,"45034 : Minucius Felix, Marcus","91787 : Boenig, Hermann, 1860-",Octavius (80916),M. Minucii Felicis Octavius.,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/100376464,1903,116 p.,,,,Hathi Trust,Harvard University,"Early works to 1800; Apologetics; Early church, ca. 30-600; History",
https://catalog.hathitrust.org/Record/002181068,"45034 : Minucius Felix, Marcus","84045 : Baehrens, Emil, 1848-1888",Octavius (80916),M. Minucii Felicis Octavius.,Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/002181068,1886,64 p.,,,,Hathi Trust,Harvard University,Apologetics.,
https://catalog.hathitrust.org/Record/100461709,"45034 : Minucius Felix, Marcus","84045 : Baehrens, Emil, 1848-1888",Octavius (80916),M. Minucii Felicis Octavius,Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/100461709,1886,64 p.,,,,Hathi Trust,Columbia University,,
https://catalog.hathitrust.org/Record/012324049,"45034 : Minucius Felix, Marcus","91890 : Waltzing, Jean Pierre, 1857-1929",Octavius (80916),M. Minucii Felicis Octavius,Lipsiae,in aedibus B. G. Teubneri,1912,https://catalog.hathitrust.org/Record/012324049,1912,76 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Cornell University,Apologetics; History; ca. 30-600; Early church,
https://catalog.hathitrust.org/Record/100245441,"44935 : Justinus, Marcus Junianus","91719 : Gutschmid, Alfred von, 1831-1887;84143 : Rühl, Franz, 1845-1916",Epitoma historiarum Philippicarum Pompei Trogi (80808),M. Iuniani Iustini Epitoma historiarum Philippecarum Pompei Trogi,Lipsiae,in aedibus B. G. Teubneri,1915,https://catalog.hathitrust.org/Record/100245441,1915,315 p.,,,,Hathi Trust,University of California,Ancient.; History,
https://catalog.hathitrust.org/Record/100103889,45357 : Quintilian,"89560 : Halm, Karl, 1809-1882",Institutio Oratoria (81328),"M. Fabii Quintiliani Institutionis oratoriae, liber decimus.",Lipsiae,in aedibus B. G. Teubneri,1911,https://catalog.hathitrust.org/Record/100103889,1911,44 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,The Ohio State University,,
https://catalog.hathitrust.org/Record/009789334,45357 : Quintilian,"89691 : Bonnell, Eduard, 1802-1877",Institutio Oratoria (81328),M. Fabii Quintiliani Institutionis oratoriae libri duodecim.,Lipsiae,in aedibus B. G. Teubneri,1896,https://catalog.hathitrust.org/Record/009789334,1896,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,Oratory.,
https://catalog.hathitrust.org/Record/009786904,45357 : Quintilian,"89691 : Bonnell, Eduard, 1802-1877",Institutio Oratoria (81328),M. Fabii Quintiliani Institutionis oratoriae libri duodecim.,Lipsiae,sumptibus et typis B. G. Teubneri,1854,https://catalog.hathitrust.org/Record/009786904,1854,,2 v.,,,Hathi Trust,University of Illinois at Urbana-Champaign,"Oratory.; Rhetoric, Ancient.",
https://catalog.hathitrust.org/Record/100165244,45357 : Quintilian,"89691 : Bonnell, Eduard, 1802-1877",Institutio Oratoria (81328),M. Fabii Quintiliani Institutionis oratoriae libri duodecim: ad fidem codicum manu scriptorum,Lipsiae,in aedibus B. G. Teubneri,1922,https://catalog.hathitrust.org/Record/100165244,1922,,2 v.,,,Hathi Trust,The Ohio State University,Oratory.,
https://catalog.hathitrust.org/Record/100370400,45357 : Quintilian,"91871 : Ritter, Constantin, 1859-1936",Declamationes Minores (81327),M. Fabii Quintiliani declamationes quae supersunt CXLV,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/100370400,1884,524 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/100122101,45357 : Quintilian,"91867 : Radermacher, Ludwig, 1867-1952",Institutio Oratoria (81328),"M. Fabi Quintiliani Institutionis oratoriae, libri xii",Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100122101,1907,359 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Pennsylvania State University,,
https://catalog.hathitrust.org/Record/100192531,45357 : Quintilian,"91867 : Radermacher, Ludwig, 1867-1952",Institutio Oratoria (81328),M. Fabi Quintiliani Institutionis oratoriae libri XII,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100192531,1907,,2 v.,,,Hathi Trust,University of Illinois at Urbana-Champaign,,
https://catalog.hathitrust.org/Record/100461419,"71474 : Muret, Marc-Antoine, 1526-1585","91807 : Frey, Joseph, 1834-1910",Orationes (91592);Praefationes (91593),M. Antonii Mureti Scripta selecta,Lipsiae,in aedibus B. G. Teubneri,1887,https://catalog.hathitrust.org/Record/100461419,1887,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Columbia University,,
https://catalog.hathitrust.org/Record/007964555,45030 : Lucan,"84097 : Hosius, Carl, 1866-1937",Bellum Civile (80908),M. Annaei Lvcani Belli civilis libri decem tertivm,Lipsiae,in aedibus B. G. Teubneri,1913,https://catalog.hathitrust.org/Record/007964555,1913,395 p.,,,,HathiTrust,University of Wisconsin - Madison,"Rome; History; Civil War, 49-45 B.C.; Pharsalus, Battle of, Farsala, Greece, 48 B.C.",
https://catalog.hathitrust.org/Record/100027658,45030 : Lucan,"84097 : Hosius, Carl, 1866-1937",Bellum Civile (80908),M. Annaei Lvcani Belli civilis libri decem,Lipsiae,B.G. Teubner,1913,https://catalog.hathitrust.org/Record/100027658,1913,395 p.,,,,HathiTrust,University of Minnesota,,
https://catalog.hathitrust.org/Record/101792997,45788 : Lactantius Placidus,"91798 : Deuerling, Andreas, 1838-1906",Glossae (dub.) (84212,Luctatii Placidi grammatici Glossae,Lipsiae,in aedibus B.G. Teubneri,1875,https://catalog.hathitrust.org/Record/101792997,1875,94 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,etc.; Glossaries; Latin language; vocabularies,
https://catalog.hathitrust.org/Record/001724815,44546 : Apuleius,"84185 : Vliet, Joannes van der, 1847-1902",Metamorphoses (80079),Lucii Apulei Metamorphoseon libri XI.,Lipsiae,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/001724815,1897,292 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,The Getty Research Institute,,
https://catalog.hathitrust.org/Record/011589230,44546 : Apuleius,"84185: Vliet, Joannes van der, 1847-1902",Apologia (80071);Florida (80077),"Lucii Apulei Madaurensis Apologia, sive De magia liber et Florida.",Lipsiae,in aedibus B. G. Teubneri,1900,https://catalog.hathitrust.org/Record/011589230,1900,202 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of California,Magic.,
https://catalog.hathitrust.org/Record/100391190,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",Historiae (81463);De Origine et Situ Germanorum (81460);De Vita Iulii Agricolae (81461);Dialogus de Oratoribus (81462);,Libri qui supersunt.,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/100391190,1893,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/001810060,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",Annales (81459);Historiae (81463);De Origine et Situ Germanorum (81460);De Vita Iulii Agricolae (81461);Dialogus de Oratoribus (81462),Libri qui supersunt.,Lipsiae,sumptibus et typis B. G. Teubneri,1876,https://catalog.hathitrust.org/Record/001810060,1876,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/001810061,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",Annales (81459);Historiae (81463);De Origine et Situ Germanorum (81460);De Vita Iulii Agricolae (81461);Dialogus de Oratoribus (81462),Libri qui supersunt.,Lipsiae,sumptibus et typis B. G. Teubneri,1883,https://catalog.hathitrust.org/Record/001810061,1883,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/001810056,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",Annales (81459);Historiae (81463);De Origine et Situ Germanorum (81460);De Vita Iulii Agricolae (81461);Dialogus de Oratoribus (81462),Libri qui supersunt.,Lipsiae,sumptibus et typis B. G. Teubneri,1877,https://catalog.hathitrust.org/Record/001810056,1877,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/011665082,"45406 : Tacitus, Cornelius","91778 : Andresen, Georg, 1845-;89560 : Halm, Karl, 1809-1882",Historiae (81463);De Origine et Situ Germanorum (81460);De Vita Iulii Agricolae (81461);Dialogus de Oratoribus (81462);,Libri qui supersunt,Lipsiae,B.G. Teubner,1913,https://catalog.hathitrust.org/Record/011665082,1913,,2 v.,,,HathiTrust,Cornell University,,
