Index,Author,Editor,DLL Work Authority Record(s),Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
271,,"84050 : Christ, Wilhelm von, 1831-1906",,Quaestiones Lucretianae.,Monachii,Inprimebat libraria regia scholastica,1855,https://catalog.hathitrust.org/Record/011534418,1855,27 p.,,,,Hathi Trust,Harvard University,COPIED TO NOT TEUBNER,
265,,"Kuun, Géza, 1838-1905",,"Relationum Hungarorum cum Oriente gentilbusque orientalis originis, historia antiquissima.",Claudiopoli,J. Stein,1898,https://catalog.hathitrust.org/Record/100514072,1898,,2 v.,,,Hathi Trust,Harvard University,COPIED TO NOT TEUBNER,
266,,"Kuun, Géza, 1838-1905",,Relationum hungarorum com oriente gentibusque orientalis originis. Historia antiquissima.,Claudiopolis,J. Stein,1898,https://catalog.hathitrust.org/Record/008406229,1898,,,,,Hathi Trust,Columbia University,COPIED TO NOT TEUBNER; History.; Hungary,
195,44669 : Commodianus,"89551 : Dombart, Bernhard, 1832-1907",,Carmina.,New York,Johnson Reprint,1968,https://catalog.hathitrust.org/Record/101759275,1968,250 p.,,,Corpus scriptorum ecclesiasticorum Latinorum,HathiTrust,University of California,COPIED TO NOT TEUBNER,
264,45165 : Horace,,,Q. Horatii Flacci Opera.,Paris,Librairie Hachette et Cie,1911,https://catalog.hathitrust.org/Record/100606980,1911,265 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,COPIED TO NOT TEUBNER,
675,"89599 : Hannig, Franz, 1873-",,,De Pegaso,Vratislaviae,M. & H. Marcus,1902,https://catalog.hathitrust.org/Record/100782768,1902,162 p.,,,,Hathi Trust,University of Iowa,COPIED TO NOT TEUBNER; Pegasus (Greek mythology),
24,"45426 : Valerius Flaccus, Gaius",,,Argonaviticon libri octo recensuit Georgius Thilo.,Halis Saxonum,Orphanotrophei,1863,https://catalog.hathitrust.org/Record/011608688,1863,,,,,HathiTrust,Harvard University,COPIED TO NOT TEUBNER,
216,"45426 : Valerius Flaccus, Gaius","89554 : Thilo, Georg, 1831-1893",,C. Valeri Flacci Setini Balbi Argonauticon libri octo.,Halis Saxon,Orphanotrophei,1863,https://catalog.hathitrust.org/Record/008467413,1863,256 p.,,,,HathiTrust,University of California,COPIED TO NOT TEUBNER; Argonauts (Greek mythology),
188,,"89589 : Ziegler, Konrat, 1884-1974; 89701 : Wunsch, Richard, 1869-1911; Türk, Gustav; 89582 : Skutsch, Franz, 1865-1912; 89573 : Hilka, Alfons, 1877-1939",,"Catalogvs codicvm latinorvm classicorvm qvi in Bibliotheca vrbica wratislaviensi adservantvr sociis Alfonso Hilka, Francisco Skvtsch Gvstavo Tverk, Ricardo Wvensch, compositvs a Konrato Ziegler.",Wratislaviae,prostat apud M. & H. Marcus,1915,https://catalog.hathitrust.org/Record/009025986,1915,289 p.,,,,HathiTrust,Princeton University,"COPIED TO NOT TEUBNER; Catalogs.; Manuscripts, Latin; Manuscripts, German",
628,"44808 : Sylvester II, Pope","89678 : Bubnov, Nikolaĭ, 1858",,"Gerberti, postea Silvestri II, papae, Opera mathematica (972-1003): Accedunt aliorum opera ad Gerberti libellos aestimandos intelligendosque necessaria per septem appendices distributa",Berolini,R. Friedländer und Sohn,1899,https://catalog.hathitrust.org/Record/000429779,1899,620 p.,,"Gerberti, postea Silvestri II, papae, Opera mathematica (972-1003)",,Hathi Trust,Harvard University,COPIED TO NOT TEUBNER; Early works to 1800; Mathematics; Arithmetic; Early works to 1900,
794,,"Vollgraff, J.C. (Johann Christoph), 1848-1920",,Studia palaeographica,Lugduni-Batavorum,S. C. Van Doesburgh,1870,https://catalog.hathitrust.org/Record/008716362,1870,106 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,"COPIED TO NOT TEUBNER; Criticism, Textual.; Greek literature; Paleography, Greek.",
132,"45615 : Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","89461 : Haase, Friedrich, 1808-1867",,L. Annaei Senecae opera quae supersunt.,Lipsiae,sumptibue et typis B. G. Teubneri,1878,https://catalog.hathitrust.org/Record/011821397,1878,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,The Ohio State University,,
670,"89598 : Hahn, Wiktor, 1871-1959",,,De Plutarchi Moralium codicibus quaestiones selectae.,Cracoviae,Sumptibus Academiae Litterarum Cracoviensis apud Bibliopolam Societatis Librariae,1905,https://catalog.hathitrust.org/Record/001845771,1905,86 p.,,,,Hathi Trust,University of Michigan,COPIED TO NOT TEUBNER,
218,"45399 : Suetonius, approximately 69-approximately 122","84138 : Ritschl, Friedrich Wilhelm, 1806-1876; 84136 : Reifferscheid, August, 1835-1887",,C. Svetoni Tranqvilli praeter Caesarvm libros reliqviae,Lipsiae,sumptibus et formis B. G. Teubneri,1860,https://catalog.hathitrust.org/Record/011600754,1860,565 p.,,,C. Suetoni Tranquilli praeter Caesarum libros reliquiae.,HathiTrust,Harvard University,,
233,"45399 : Suetonius, approximately 69-approximately 122","84138: Ritschl, Friedrich Wilhelm, 1806-1876; 84136: Reifferscheid, August, 1835-1887",,C. Suetoni Tranquilli Praeter Caesarum libros reliquiae,Lipsiae,sumptibus et formis B. G. Teubneri,1860,https://catalog.hathitrust.org/Record/007113113,1860,565p.,,,,HathiTrust,University of California,,
234,"45399 : Suetonius, approximately 69-approximately 122",,,C. Suetoni Tranquilli praeter Caesarum libros reliquiae,Lipsiae,sumptibus et formis B. G. Teubneri,1860,https://catalog.hathitrust.org/Record/001809997,1860,565 p.,,,,HathiTrust,University of Michigan,,
235,"45399 : Suetonius, approximately 69-approximately 122","84138 : Ritschl, Friedrich Wilhelm, 1806-1876; 84136: Reifferscheid, August, 1835-1887",,C. Suetonii Tranquilli praeter Caesarum libros reliquiae,Lipsiae,sumptibus et formis B. G. Teubneri,1860,https://catalog.hathitrust.org/Record/100837180,1860,565 p.,,,,HathiTrust,University of Iowa,,
276,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,sumptibus et formis B. G. Teubneri,1868,https://catalog.hathitrust.org/Record/001810204,1868,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
277,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,"P. Terenti Comoediae, Recensvit Alfredvs Fleckeisen.",Lipsiae,sumptibus et formis B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/001810203,1884,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
280,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae.,Lipsiae,sumptibus et formis B. G. Teubneri,1861,https://catalog.hathitrust.org/Record/011568873,1861,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
281,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae.,Lipsiae,sumptibus et formis B. G. Teubneri,1871,https://catalog.hathitrust.org/Record/009623162,1871,343 p.,,,,Hathi Trust,University of California,,
290,45409 : Terence.,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,sumptibus et formis B. G. Teubneri,1874,https://catalog.hathitrust.org/Record/001810205,1874,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
7,"44757 : Eutropius, active 4th century","84053 : Dietsch, Heinrich Rudolf, 1814-1875; 84046 : Baumgarten-Crusius, Detlev Carl Wilhelm, 1786-1845",Breuiarium ab urbe condita (80507),Breviarium historiae Romanae,Lipsiae,sumptibus et typis B. G. Teubneri,1850,https://catalog.hathitrust.org/Record/011606359,1850,,,,,HathiTrust,Harvard University,,
46,"45036 : Cicero, Marcus Tullius","Wesenberg, Albert Sadolin, 1804-1876; 89575 : Klotz, Reinhold, 1807-1870",Pro Sestio (80985); In Vatinium (80952); Pro Caelio (80968); Epistulae ad Familiares (80943); Epistulae ad Atticum (80941); Academica (80917); De Finibus (80927); Tusculanae Disputationes (80991); De Officiis (80934); Cato Maior de Senectute (80922); Laelius de Amicitia (80955); Paradoxa Stoicorum (80960);incertorum librorum fragmenta (80954);Pro Scauro (80984);Timaeus (80989);oratio pridie quam in exilium iret (91233); In Sallustium (dub.) (80951);Incerti auctoris tractatus de adtributis personae et negotio (siue Commentarius in Ciceronis de Inuentione) (84337),M. Tullii Ciceronis Scripta quae manserunt omnia,Lipsiae,sumptibus et typis B. G. Teubneri,1861,https://catalog.hathitrust.org/Record/009780231,1861,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,,
57,"45036 : Cicero, Marcus Tullius","89575 : Klotz, Reinhold, 1807-1870",De Legibus (80932),M. Tullii Ciceronis De legibus libri tres.,Lipsiae,sumptibus et typis B. G. Teubneri,1855,https://catalog.hathitrust.org/Record/001808253,1855,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
93,45357 : Quintilian,"89691 : Bonnell, Eduard, 1802-1877",Institutio Oratoria (81328),M. Fabii Quintiliani Institutionis oratoriae libri duodecim.,Lipsiae,sumptibus et typis B. G. Teubneri,1854,https://catalog.hathitrust.org/Record/009786904,1854,,2 v.,,,Hathi Trust,University of Illinois at Urbana-Champaign,"Oratory.; Rhetoric, Ancient.",
108,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",Annales (81459);Historiae (81463);De Origine et Situ Germanorum (81460);De Vita Iulii Agricolae (81461);Dialogus de Oratoribus (81462),Libri qui supersunt.,Lipsiae,sumptibus et typis B. G. Teubneri,1876,https://catalog.hathitrust.org/Record/001810060,1876,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
109,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",,Libri qui supersunt.,Lipsiae,sumptibus et typis B. G. Teubneri,1883,https://catalog.hathitrust.org/Record/001810061,1883,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Michigan,,
110,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",,Libri qui supersunt.,Lipsiae,sumptibus et typis B. G. Teubneri,1877,https://catalog.hathitrust.org/Record/001810056,1877,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
137,"44971 : Florus, Lucius Annaeus","89560 : Halm, Karl, 1809-1882",,Ivli Flori Epitomae de Tito Livio bellorvm omnivm annorvm DCC libri dvo.,Lipsiae,sumptibus et typis B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/007964387,1879,125 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Wisconsin - Madison,,
192,"89583 : Struve, K. L. (Karl Ludwig), 1785-1838",,,Caroli Ludovici Struve ... Opuscula selecta,Lipsiae,sumptibus et typis B. G. Teubneri,1854,https://catalog.hathitrust.org/Record/006505520,1854,,2 v.,,,HathiTrust,University of California,Classical philology.,
225,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia.,Lipsiae,sumptibus et typis B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/100836266,1893,357 p.,,,,HathiTrust,University of Iowa,,
226,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia.,Lipsiae,sumptibus et typis B. G. Teubneri,1865,https://catalog.hathitrust.org/Record/100639438,1865,357 p.,,,,HathiTrust,University of California,,
228,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia.,Lipsiae,sumptibus et typis B. G. Teubneri,1858,https://catalog.hathitrust.org/Record/011617221,1858,357 p.,,,Bibliotheca scriptores Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,,
230,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia.,Lipsiae,sumptibus et typis B. G. Teubneri,1871,https://catalog.hathitrust.org/Record/011555561,1871,357 p.,,,,HathiTrust,Harvard University,,
239,45429 : Virgil,"Jahn, Johann Christian",,P. Virgilii Maronis Opera omnia. Ex recensione Ioann. Christiani Iahn. Editio quarta.,Lipsiae,sumptibus et typis B. G. Teubneri,1852,https://catalog.hathitrust.org/Record/001810436,1852,384 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
282,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,sumptibus et typis B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/001810202,1881,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
317,45323 : Persius,"84094 : Hermann, Karl Friedrich, 1804-1855",,A. Persii Flacci Satirarum liber.,Lipsiae,sumptibus et typis B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/001809374,1879,21 p.,,,,HathiTrust,University of Michigan,,
318,45323 : Persius,"84094 : Hermann, Karl Friedrich, 1804-1855",,A. Persii Flacci Satirarüm liber.,Lipsiae,sumptibus et typis B. G. Teubneri,1872,https://catalog.hathitrust.org/Record/001809373,1872,21 p.,,,,HathiTrust,University of Michigan,,
319,45323 : Persius,"84094 : Hermann, Karl Friedrich, 1804-1855",,A. Persii flacci Satirarum liber,Lipsiae,sumptibus et typis B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/100388066,1881,21 p.,,,,HathiTrust,Harvard University,,
320,"44569 : Gellius, Aulus","84095 : Hertz, Martin",,A. Gellii Noctivm atticarvm libri XX,Lipsiae,sumptibus et typis B. G. Teubneri,1871,https://catalog.hathitrust.org/Record/011533508,1871,,2,,,HathiTrust,Harvard University,,
323,"45036 : Cicero, Marcus Tullius","89575 : Klotz, Reinhold, 1807-1870",,Scripta quae manserunt omnia,Lipsiae,sumptibus et typis B. G. Teubneri,1851,https://catalog.hathitrust.org/Record/012224294,1851,,11 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Minnesota,,
347,44692 : Juvenal,"84094 : Hermann, Karl Friedrich, 1804-1855",,Satirarum libri quinque. Accedit Sulpiciae Satira.,Lipsiae,sumptibus et typis B. G. Teubneri,1890,https://catalog.hathitrust.org/Record/001808834,1890,118 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
364,45165 : Horace,"Schmid, Theodor, 1798-1877; Jahn, Johann Christian",,Q. Horatii Flacci Opera omnia,Lipsiae,sumptibus et typis B. G. Teubneri,1859,https://catalog.hathitrust.org/Record/011542491,1859,324 p.,,,,Hathi Trust,Harvard University,,
368,45165 : Horace,"Jahn, Johann Christian",,Q. Horatii Flacci Opera omnia,Lipsiae,sumptibus et typis B. G. Teubneri,1850,https://catalog.hathitrust.org/Record/100739690,1850,262 p.,,,Bibliotheca scriptorum Graecorum et Romanrum Teubneriana,Hathi Trust,University of Chicago,,
370,"45740 : Curtius Rufus, Quintus","89594 : Foss, Heinrich Eduard, 1805-1875",,"Q. Curtii Rufi De gestis Alexandri Magni, regis Macedonum, libri qui supersunt octo.",Lipsiae,sumptibus et typis B. G. Teubneri,1864,https://catalog.hathitrust.org/Record/011621720,1864,295 p.,,,,Hathi Trust,Harvard University,,
401,"45036 : Cicero, Marcus Tullius","89575 : Klotz, Reinhold, 1807-1870",,De officiis libri tres,Lipsiae,sumptibus et typis B. G. Teubneri,1869,https://catalog.hathitrust.org/Record/100639225,1869,116 p.,,,,HathiTrust,University of California,,
413,"45740 : Curtius Rufus, Quintus","89594 : Foss, Heinrich Eduard, 1805-1875",,De gestis Alexandri Magni regis Macedonum libri qui supersunt octo: recognovit Henricus Eduardus Foss.,Lipsiae,sumptibus et typis B. G. Teubneri,1864,https://catalog.hathitrust.org/Record/100026406,1864,295 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Minnesota,,
438,44692 : Juvenal,"Häckermann, Adolf, 1819-",,D. Iunii Iuvenalis Satirarum libri V,Lipsiae,sumptibus et typis B. G. Teubneri,1851,https://catalog.hathitrust.org/Record/006513204,1851,105 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
439,44692 : Juvenal,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira.,Lipsiae,sumptibus et typis B. G. Teubneri,1870,https://catalog.hathitrust.org/Record/011606503,1870,118 p.,,,,Hathi Trust,Harvard University,,
446,44692 : Juvenal,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis Satirarum libri quinque: accedit Sulpiciae Satira,Lipsiae,sumptibus et typis B. G. Teubneri,1856,https://catalog.hathitrust.org/Record/011615516,1856,118 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
496,45367 : Sallust,"84053 : Dietsch, Heinrich Rudolf, 1814-1875",,C. Salusti Crispi Catilina et Iugurtha,Lipsiae,sumptibus et typis B. G. Teubneri,1854,https://catalog.hathitrust.org/Record/009779752,1854,74 p.,,,,HathiTrust,University of Virginia,,
505,"45338 : Pliny, the Elder","84101 : Jan, Ludwig von 1807-1869",,C. Plini Secundi Naturalis historiae libri XXXVII.,Lipsiae,sumptibus et typis B. G. Teubneri,1854,https://catalog.hathitrust.org/Record/011536533,1854,,6 v.,,Naturalis historia,HathiTrust,University of Chicago,,
508,"45338 : Pliny, the Elder","84121 : Mayhoff, Karl, 1841-1914; 84101 : Jan, Ludwig von 1807-1869",,C. Plini Secundi naturalis historiae libri XXXVII,Lipsiae,sumptibus et typis B. G. Teubneri,1865,https://catalog.hathitrust.org/Record/100165979,1865,,6 v.,,,HathiTrust,Ohio State University,,
510,"45337 : Pliny, the Younger","84108 : Keil, Heinrich, 1822-1894",,"C. Plini Caecili Secundi Epistularum libri novem, Epistularum ad Traianum liber, Panegyricus",Lipsaie,sumptibus et typis B. G. Teubneri,1853,https://catalog.hathitrust.org/Record/011545332,1853,314 p.,,,,HathiTrust,Harvard University,,
555,45323 : Persius,"84094 : Hermann, Karl Friedrich, 1804-1855",,A. Persii Flacci Satirarum liber.,Lipsiae,sumptibus et typis B. G. Teubneri,1865,https://catalog.hathitrust.org/Record/100629845,1865,21 p.,,,,HathiTrust,University of Illinois at Urbana-Champaign,,
577,45417 : Tibullus,"84141 : Rossbach, August, 1823-1898",,Albii Tibulli libri quattuor.,Lipsiae,sumptibus et typis B. G. Teubneri,1866,https://catalog.hathitrust.org/Record/001810277,1866,57 p.,,,,HathiTrust,University of Michigan,,
640,"44757 : Eutropius, active 4th century","84053 : Dietsch, Heinrich Rudolf, 1814-1875; 89602 : Hultsch, Fridericus (Friedrich Otto), 1833-1906",,Eutropii Breviarium historiae romanae.,Lipsiae,sumptibus et typis B. G. Teubneri,1877,https://catalog.hathitrust.org/Record/001808486,1877,78 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Michigan,,
641,"44757 : Eutropius, active 4th century","84053 : Dietsch, Heinrich Rudolf, 1814-1875; 84046 : Baumgarten-Crusius, Detlev Carl Wilhelm, 1786-1845",,Eutropii Breviarium historiae romanae.,Lipsiae,sumptibus et typis B. G. Teubneri,1857,https://catalog.hathitrust.org/Record/011605184,1857,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,,
647,45037 : Martial,"84175 : Schneidewin, Friedrich Wilhelm, 1810-1856",,Epigrammaton libri; ex recensione sua denuo recognita,Lipsiae,Sumptibus et typis B. G. Teubneri,1853,https://catalog.hathitrust.org/Record/001809180,1853,379 p.,,,,Hathi Trust,Harvard University,,
691,45037 : Martial,"84175 : Schneidewin, Friedrich Wilhelm, 1810-1856",,M. Val. Martialis Epigrammaton libri.,Lipsiae,sumptibus et typis B. G. Teubneri,1861,https://catalog.hathitrust.org/Record/011536180,1861,379 p.,,,,Hathi Trust,Harvard University,,
